id,Driving_License,Region_Code,Previously_Insured,Policy_Sales_Channel,Response,Female,Male,Age,Annual_Premium,Vintage,Vehicle_Age,No_vehicle_damage,Vehicle_Damage
328822,1,28.0,0,152.0,0,1.0,0.0,-0.8911132237604285,0.9183459455990138,1.0834386262332905,0.0,0.0,1.0
132175,1,29.0,1,124.0,0,0.0,1.0,0.4627131148919092,0.15270959091929442,0.9758747253786493,1.0,1.0,0.0
188556,1,8.0,1,152.0,0,0.0,1.0,-0.8911132237604285,1.1935428051572377,0.9639231808392448,0.0,1.0,0.0
363606,1,28.0,0,124.0,0,0.0,1.0,0.8495206402211485,-0.1865662502924486,1.4658880514942365,2.0,0.0,1.0
59861,1,28.0,0,26.0,0,1.0,0.0,0.785052719332942,0.27871803262961475,0.4739098547236575,1.0,0.0,1.0
254692,1,8.0,1,152.0,0,0.0,1.0,-0.8911132237604285,0.3735293635983758,1.5854034968882822,0.0,1.0,0.0
176535,1,28.0,0,26.0,0,1.0,0.0,0.785052719332942,0.04651160500575568,-0.09976428316776179,1.0,0.0,1.0
210748,1,8.0,0,26.0,0,0.0,1.0,2.3322828206498993,0.7153613926548649,-0.9961301236231044,2.0,0.0,1.0
302012,1,50.0,0,8.0,0,0.0,1.0,2.0099432162088666,0.481470204860605,-1.641513528750951,2.0,0.0,1.0
93988,1,8.0,1,152.0,0,1.0,0.0,-1.0200490655368415,0.5780824863563462,-1.1634517471747683,0.0,1.0,0.0
122338,1,8.0,1,26.0,0,1.0,0.0,0.3982451940037027,0.5179539768265253,-0.5180683420469216,1.0,1.0,0.0
145618,1,28.0,0,26.0,0,0.0,1.0,0.3337772731154961,0.14910768986533413,-1.3307733707264322,2.0,0.0,1.0
263078,1,7.0,1,151.0,0,1.0,0.0,-1.0200490655368415,1.0844981555075044,0.5814737555782986,0.0,1.0,0.0
345801,1,18.0,0,124.0,1,1.0,0.0,-0.6332415402076023,-0.047544488645239524,-0.12366737224657093,0.0,0.0,1.0
51455,1,46.0,0,26.0,0,1.0,0.0,1.6231356908796273,-1.6228533431482572,-0.32684362941644857,1.0,0.0,1.0
42519,1,38.0,0,124.0,0,1.0,0.0,1.365264007326801,0.2945780163026979,-1.6773681623691648,2.0,0.0,1.0
86889,1,33.0,1,163.0,0,1.0,0.0,-0.8911132237604285,0.25118091812030546,-0.3626982630346623,0.0,1.0,0.0
109464,1,28.0,0,156.0,1,1.0,0.0,-0.05303025221374324,0.20342668156618682,-0.56587452020454,1.0,0.0,1.0
144230,1,30.0,1,152.0,0,0.0,1.0,-0.31090193576656944,-0.26946806971182485,0.5336675774206803,1.0,1.0,0.0
340006,1,8.0,0,124.0,0,0.0,1.0,0.2693093522272895,-1.6228533431482572,0.5934253001177031,1.0,0.0,1.0
222853,1,50.0,0,25.0,0,1.0,0.0,0.2693093522272895,0.3721931744977131,-0.09976428316776179,1.0,1.0,0.0
145919,1,28.0,0,13.0,1,1.0,0.0,0.14037351045087643,1.084207679616056,-0.6017291538227536,1.0,0.0,1.0
344500,1,27.0,1,152.0,0,0.0,1.0,-0.8911132237604285,0.1033286893730647,-0.9005177673078678,0.0,1.0,0.0
284422,1,46.0,0,152.0,0,0.0,1.0,-0.955581144648635,0.6558719300862305,1.4778395960336412,0.0,0.0,1.0
12033,1,28.0,1,152.0,0,1.0,0.0,-0.8911132237604285,-0.01872928021355724,1.1312448043909087,0.0,1.0,0.0
250071,1,46.0,1,124.0,0,0.0,1.0,2.396750741538106,-1.6228533431482572,-0.32684362941644857,1.0,1.0,0.0
69133,1,28.0,1,124.0,0,0.0,1.0,1.816539453544247,-0.32831848531927277,0.24683050847497068,1.0,1.0,0.0
222833,1,6.0,1,152.0,0,0.0,1.0,-0.8266453028722219,0.31032180961920175,1.2507602497849544,0.0,1.0,0.0
40706,1,28.0,0,26.0,0,1.0,0.0,0.011437668674463318,0.7723527625570429,1.2388087052455499,1.0,1.0,0.0
91933,1,11.0,0,26.0,1,1.0,0.0,-0.05303025221374324,-0.37845462418326836,-0.49416525296811253,1.0,0.0,1.0
231664,1,8.0,1,152.0,0,0.0,1.0,-0.8266453028722219,0.09449822227303303,1.5256457741912595,0.0,1.0,0.0
186936,1,28.0,1,152.0,0,1.0,0.0,-1.1489849073132548,1.5002272513484691,0.5575706664994895,0.0,1.0,0.0
353277,1,28.0,0,124.0,1,0.0,1.0,0.3337772731154961,1.2798141449174154,0.11536351854152044,1.0,0.0,1.0
49911,1,29.0,0,124.0,0,1.0,0.0,0.011437668674463318,-1.6228533431482572,1.6093065859670914,2.0,0.0,1.0
252328,1,49.0,0,152.0,1,0.0,1.0,-0.955581144648635,0.15207054395810793,0.19902433031735242,0.0,0.0,1.0
53407,1,30.0,0,152.0,1,0.0,1.0,-1.0845169864250481,-0.18000149514571454,1.4658880514942365,0.0,0.0,1.0
52484,1,41.0,1,152.0,0,0.0,1.0,-0.7621773819840153,0.0010811755832243332,-1.5219980833569053,0.0,1.0,0.0
239488,1,12.0,1,160.0,0,1.0,0.0,-1.2134528282014612,0.49552923800670806,1.1670994380091224,0.0,1.0,0.0
374367,1,36.0,0,26.0,1,0.0,1.0,1.0429244028857683,0.9387954483569819,-0.56587452020454,1.0,0.0,1.0
326128,1,2.0,1,152.0,0,1.0,0.0,-0.8911132237604285,-0.25587379799203924,1.179050982548527,0.0,1.0,0.0
229670,1,8.0,1,26.0,0,0.0,1.0,0.5271810357801158,0.7437699348385194,-0.30294054033763945,1.0,1.0,0.0
380471,1,39.0,1,26.0,0,0.0,1.0,0.011437668674463318,-0.010886431144450164,-0.12366737224657093,1.0,1.0,0.0
118817,1,10.0,0,152.0,0,1.0,0.0,-1.1489849073132548,0.0010811755832243332,0.2826851420931844,0.0,0.0,1.0
170980,1,30.0,1,152.0,0,1.0,0.0,-0.7621773819840153,-1.6228533431482572,0.5814737555782986,0.0,1.0,0.0
152898,1,43.0,1,152.0,0,1.0,0.0,-0.8266453028722219,0.29963229681390025,-1.4741919051992871,0.0,1.0,0.0
228956,1,41.0,0,124.0,0,1.0,0.0,0.011437668674463318,0.21132762581358358,0.4022005874872301,1.0,0.0,1.0
89253,1,37.0,1,152.0,0,1.0,0.0,-0.8266453028722219,-0.1646643680772385,1.095390170772695,0.0,1.0,0.0
122726,1,11.0,0,26.0,1,0.0,1.0,1.4297319282150076,1.002003002336156,1.5017426851124502,2.0,0.0,1.0
12913,1,46.0,0,26.0,1,0.0,1.0,1.5586677699914206,0.8011098758104355,0.9041654581422219,2.0,0.0,1.0
295745,1,50.0,1,8.0,0,0.0,1.0,1.94547529532066,1.1201685949773692,1.2985664279425726,1.0,1.0,0.0
22516,1,8.0,1,152.0,0,1.0,0.0,-1.0200490655368415,0.6153214956400324,1.5256457741912595,0.0,1.0,0.0
194458,1,29.0,1,26.0,0,0.0,1.0,1.5586677699914206,0.8020974938413601,0.33049132025080263,1.0,1.0,0.0
64294,1,1.0,1,124.0,0,1.0,0.0,0.8495206402211485,-1.6228533431482572,0.29463668663258896,1.0,1.0,0.0
181862,1,28.0,0,26.0,1,0.0,1.0,0.3982451940037027,3.4299166934185474,-1.4263857270416689,1.0,0.0,1.0
83135,1,45.0,1,26.0,0,0.0,1.0,0.9139885611093551,-0.21392907926688884,-1.4980949942780963,1.0,0.0,1.0
295814,1,46.0,1,124.0,0,1.0,0.0,-0.5043056984311891,0.14614483577256035,-0.314892084877044,0.0,1.0,0.0
206414,1,50.0,0,26.0,1,0.0,1.0,0.4627131148919092,-0.3495232253950067,-1.1395486580959593,1.0,0.0,1.0
265615,1,19.0,0,124.0,1,1.0,0.0,1.4297319282150076,0.3170027551225152,0.5575706664994895,1.0,0.0,1.0
224366,1,28.0,0,124.0,0,1.0,0.0,0.3337772731154961,0.10762773256650117,-0.49416525296811253,1.0,0.0,1.0
84749,1,52.0,1,152.0,0,0.0,1.0,-0.955581144648635,-0.25529284620914244,-0.7810023219138221,0.0,1.0,0.0
43932,1,33.0,0,26.0,1,0.0,1.0,0.5271810357801158,-0.10627871389610805,1.2746633388637636,1.0,0.0,1.0
96767,1,28.0,0,124.0,1,0.0,1.0,-0.2464340148783629,0.5163854070127039,-1.4980949942780963,1.0,0.0,1.0
57837,1,15.0,1,152.0,0,1.0,0.0,-0.6977094610958088,-0.059047333946596565,-1.3785795488840507,0.0,1.0,0.0
207118,1,28.0,0,152.0,0,1.0,0.0,-0.4398377775429826,1.1205171660471074,0.23487896393556612,0.0,0.0,1.0
263488,1,46.0,0,26.0,0,0.0,1.0,2.203346978873486,0.29237039952769,-0.3387951739558531,1.0,0.0,1.0
324562,1,3.0,0,26.0,1,0.0,1.0,0.20484143133908297,-1.6228533431482572,-1.6654166178297602,1.0,0.0,1.0
66688,1,30.0,1,124.0,0,0.0,1.0,0.5916489566683223,-0.14892057476073467,1.6093065859670914,1.0,1.0,0.0
225830,1,7.0,0,124.0,1,1.0,0.0,2.2678148997616927,0.38119792713261386,-1.4622403606598826,1.0,0.0,1.0
190371,1,28.0,1,152.0,0,0.0,1.0,-0.955581144648635,1.0087420430177592,1.3463726061001908,0.0,1.0,0.0
347850,1,46.0,1,160.0,0,0.0,1.0,-1.2134528282014612,0.11924676822443757,0.9400200917604357,0.0,1.0,0.0
302627,1,40.0,0,124.0,0,0.0,1.0,1.7520715326560403,-1.6228533431482572,-1.0797909353989363,1.0,1.0,0.0
148831,1,2.0,0,157.0,1,1.0,0.0,-0.1174981731019498,-0.35585559982858206,1.7168704868217326,1.0,0.0,1.0
21738,1,37.0,0,152.0,0,0.0,1.0,-1.0845169864250481,0.5213234971673268,-0.7690507773744176,0.0,0.0,1.0
122646,1,39.0,0,151.0,0,1.0,0.0,-0.8911132237604285,-0.018961660926715966,-1.6534650732903555,0.0,0.0,1.0
179532,1,41.0,0,152.0,0,1.0,0.0,-0.8266453028722219,-0.4271383835900219,-1.259064103490005,0.0,1.0,0.0
18320,1,11.0,1,120.0,0,0.0,1.0,1.8810073744324534,-0.021866419841200066,-1.1515002026353638,1.0,1.0,0.0
66903,1,28.0,0,26.0,1,0.0,1.0,0.5916489566683223,-0.20608623019778177,0.46195831018425293,1.0,0.0,1.0
14988,1,28.0,0,26.0,0,0.0,1.0,1.365264007326801,-0.5637201477490643,0.24683050847497068,1.0,0.0,1.0
43205,1,37.0,0,124.0,0,0.0,1.0,0.4627131148919092,-0.0560263846755331,-0.02805501593133438,1.0,0.0,1.0
209269,1,30.0,1,152.0,0,1.0,0.0,-0.8911132237604285,0.11796867430206458,1.5495488632700687,0.0,1.0,0.0
190124,1,29.0,0,26.0,1,1.0,0.0,0.3337772731154961,0.2675637583979958,-1.3785795488840507,1.0,0.0,1.0
348586,1,28.0,0,124.0,1,0.0,1.0,0.4627131148919092,3.599089852598101,0.569522211038894,1.0,0.0,1.0
55856,1,29.0,0,163.0,1,0.0,1.0,0.2693093522272895,-0.08001969330917177,1.3224695170213818,1.0,0.0,1.0
282110,1,43.0,1,26.0,0,1.0,0.0,1.1073923237739747,0.9323468835668273,-1.5937073505933328,1.0,1.0,0.0
19325,1,28.0,0,163.0,1,1.0,0.0,-0.7621773819840153,0.54084347707266,-0.004151926852525245,1.0,0.0,1.0
288901,1,29.0,1,152.0,0,1.0,0.0,-0.8911132237604285,0.07155062684860863,0.653183022814726,0.0,1.0,0.0
324911,1,28.0,0,26.0,0,1.0,0.0,2.525686583314519,1.221777061806023,-0.32684362941644857,1.0,0.0,1.0
309481,1,15.0,1,124.0,0,0.0,1.0,0.3337772731154961,-1.6228533431482572,-0.18342509494359377,1.0,1.0,0.0
295120,1,28.0,0,122.0,1,1.0,0.0,0.6561168775565288,0.2420018799505357,1.2985664279425726,1.0,0.0,1.0
131395,1,8.0,0,26.0,0,1.0,0.0,-0.4398377775429826,1.3638197727242956,-1.3546764598052414,1.0,0.0,1.0
281524,1,48.0,1,15.0,0,0.0,1.0,2.525686583314519,-1.6228533431482572,1.5256457741912595,2.0,0.0,1.0
291694,1,28.0,1,124.0,0,0.0,1.0,0.9139885611093551,-0.04864829703274348,-0.2670859067194257,1.0,0.0,1.0
315200,1,28.0,0,15.0,1,0.0,1.0,-0.18196609399015634,0.844681259527697,0.9639231808392448,1.0,0.0,1.0
170771,1,28.0,0,26.0,0,0.0,1.0,0.20484143133908297,0.21492952686754388,1.4419849624154275,2.0,0.0,1.0
40922,1,28.0,0,26.0,1,1.0,0.0,-0.1174981731019498,1.2297361012317096,-0.04000656047073895,1.0,0.0,1.0
74225,1,8.0,0,156.0,0,0.0,1.0,0.2693093522272895,0.6286833866466592,0.21097587485675698,1.0,0.0,1.0
131488,1,28.0,0,152.0,0,0.0,1.0,-0.955581144648635,-0.14119391604820694,0.11536351854152044,0.0,0.0,1.0
330340,1,29.0,1,160.0,0,1.0,0.0,-0.2464340148783629,-1.6228533431482572,0.17512124123854328,1.0,1.0,0.0
41392,1,33.0,0,26.0,0,0.0,1.0,0.20484143133908297,0.3651636579246616,0.33049132025080263,1.0,0.0,1.0
367707,1,28.0,0,26.0,0,0.0,1.0,1.3007960864385943,0.579592960991878,-1.4741919051992871,1.0,0.0,1.0
39453,1,18.0,0,124.0,1,0.0,1.0,-0.31090193576656944,0.8150527185999592,-0.9961301236231044,1.0,0.0,1.0
278174,1,28.0,0,56.0,1,0.0,1.0,0.20484143133908297,0.41158170537811756,-1.282967192568814,1.0,0.0,1.0
108104,1,8.0,0,160.0,0,0.0,1.0,-0.8266453028722219,-1.6228533431482572,-0.8168569555320359,0.0,0.0,1.0
96205,1,28.0,0,26.0,0,1.0,0.0,-0.18196609399015634,1.1075038461102185,-0.4583106193498988,1.0,0.0,1.0
102393,1,28.0,1,152.0,0,1.0,0.0,-1.0845169864250481,2.367297787321973,1.1910025270879316,0.0,1.0,0.0
233003,1,28.0,1,26.0,0,1.0,0.0,0.9139885611093551,0.19273716876088534,1.7049189422823279,1.0,0.0,1.0
326552,1,39.0,1,152.0,0,0.0,1.0,-0.375369856654776,-1.6228533431482572,-0.56587452020454,0.0,0.0,1.0
25882,1,28.0,0,26.0,1,1.0,0.0,0.2693093522272895,0.516908263617311,-0.32684362941644857,1.0,0.0,1.0
95503,1,18.0,0,30.0,0,0.0,1.0,0.14037351045087643,-0.8400789108730817,0.5456191219600849,1.0,0.0,1.0
330372,1,21.0,0,26.0,0,1.0,0.0,-0.05303025221374324,-0.6868819257231902,0.5336675774206803,1.0,0.0,1.0
203827,1,26.0,1,152.0,0,0.0,1.0,-0.7621773819840153,-1.6228533431482572,-0.04000656047073895,0.0,1.0,0.0
170682,1,18.0,0,156.0,0,0.0,1.0,-0.7621773819840153,-0.2806804391217335,-1.0797909353989363,0.0,0.0,1.0
26079,1,8.0,0,152.0,0,0.0,1.0,-0.8911132237604285,1.949883931310608,1.0236809035362675,0.0,0.0,1.0
146801,1,8.0,0,152.0,1,1.0,0.0,-0.8266453028722219,0.7767679961070587,0.29463668663258896,0.0,0.0,1.0
67750,1,34.0,1,26.0,0,0.0,1.0,0.7205847984447354,-1.6228533431482572,-1.3546764598052414,1.0,1.0,0.0
361313,1,47.0,0,152.0,0,0.0,1.0,-0.8911132237604285,-0.23159001346695218,-0.8288085000714405,0.0,1.0,0.0
296294,1,3.0,0,156.0,0,0.0,1.0,1.3007960864385943,-1.6228533431482572,-0.5180683420469216,1.0,0.0,1.0
145508,1,9.0,0,26.0,0,1.0,0.0,2.3322828206498993,-1.6228533431482572,-0.23123127310121203,2.0,0.0,1.0
56886,1,8.0,1,152.0,0,0.0,1.0,-1.0845169864250481,0.24420949672554362,-0.5778260647439445,0.0,1.0,0.0
143805,1,10.0,0,26.0,0,0.0,1.0,1.1718602446621813,0.011770688388525826,-0.02805501593133438,1.0,0.0,1.0
271433,1,41.0,1,152.0,0,1.0,0.0,-0.8911132237604285,-0.038597831188628494,-0.314892084877044,0.0,1.0,0.0
297846,1,17.0,0,152.0,0,0.0,1.0,-1.0845169864250481,-1.6228533431482572,0.8683108245240082,0.0,1.0,0.0
303995,1,13.0,1,152.0,0,1.0,0.0,-0.8911132237604285,-1.6228533431482572,-1.5459011724357146,0.0,1.0,0.0
278831,1,41.0,0,154.0,1,0.0,1.0,-0.375369856654776,4.855630463825634,-0.2790374512588303,1.0,0.0,1.0
188504,1,21.0,1,154.0,0,1.0,0.0,-0.7621773819840153,-0.3647441621069034,-0.9363724009260815,1.0,1.0,0.0
275065,1,28.0,1,26.0,0,0.0,1.0,1.8810073744324534,-0.47872690191125955,1.2985664279425726,1.0,1.0,0.0
19636,1,28.0,1,152.0,0,1.0,0.0,-0.7621773819840153,0.973129698726184,-1.2232094698717912,0.0,1.0,0.0
163132,1,37.0,0,26.0,1,0.0,1.0,1.3007960864385943,-1.6228533431482572,-1.0797909353989363,1.0,0.0,1.0
59505,1,28.0,0,55.0,1,0.0,1.0,1.5586677699914206,1.5842328791553493,-0.07586119408895266,1.0,0.0,1.0
101901,1,12.0,0,157.0,1,0.0,1.0,1.494199849103214,-0.12759964432842136,0.7248922900511534,1.0,0.0,1.0
315545,1,2.0,0,124.0,1,0.0,1.0,-0.18196609399015634,-0.1940605282918176,-1.6295619842115465,1.0,0.0,1.0
316252,1,28.0,0,26.0,0,1.0,0.0,1.236328165550388,0.6578471661480797,0.736843834590558,1.0,0.0,1.0
91690,1,28.0,0,13.0,0,0.0,1.0,2.396750741538106,0.006890693412192536,-0.7929538664532267,1.0,0.0,1.0
259349,1,28.0,1,124.0,0,0.0,1.0,-0.375369856654776,0.30683609892182084,-0.6853899655985857,1.0,1.0,0.0
42209,1,28.0,0,152.0,1,0.0,1.0,-0.955581144648635,0.06091920922159682,0.8085531018269854,0.0,0.0,1.0
27685,1,11.0,0,124.0,0,0.0,1.0,-0.1174981731019498,0.3255427463310985,0.6770861118935352,1.0,0.0,1.0
291337,1,38.0,0,157.0,0,1.0,0.0,0.20484143133908297,-1.6228533431482572,1.5017426851124502,1.0,0.0,1.0
290468,1,33.0,0,124.0,1,0.0,1.0,0.011437668674463318,-0.005657865098378782,-0.9483239454654862,1.0,1.0,0.0
172389,1,46.0,0,124.0,1,1.0,0.0,-0.4398377775429826,-0.3158280219869911,1.4180818733366183,0.0,0.0,1.0
357076,1,37.0,1,152.0,0,1.0,0.0,-1.0200490655368415,-0.23356524952880137,-1.5100465388175008,0.0,1.0,0.0
233394,1,28.0,0,26.0,1,1.0,0.0,-0.31090193576656944,-1.6228533431482572,-0.9363724009260815,1.0,0.0,1.0
120039,1,1.0,0,124.0,0,0.0,1.0,0.3337772731154961,-1.6228533431482572,-0.14757046132538007,1.0,0.0,1.0
133326,1,29.0,0,124.0,0,0.0,1.0,1.1718602446621813,0.47205878597767653,-1.1873548362535775,2.0,0.0,1.0
111854,1,28.0,0,124.0,0,1.0,0.0,0.011437668674463318,-1.6228533431482572,-0.07586119408895266,1.0,0.0,1.0
70518,1,28.0,1,26.0,0,0.0,1.0,1.7520715326560403,0.2422342606636944,-1.725174340526783,1.0,1.0,0.0
29164,1,36.0,0,124.0,1,0.0,1.0,-0.375369856654776,-1.6228533431482572,-1.259064103490005,1.0,0.0,1.0
179608,1,21.0,1,152.0,0,1.0,0.0,-0.5043056984311891,-0.27783377538553905,-0.4344075302710897,0.0,1.0,0.0
241729,1,8.0,0,160.0,0,0.0,1.0,-1.1489849073132548,0.21440667026293672,0.569522211038894,0.0,0.0,1.0
179451,1,28.0,0,124.0,1,0.0,1.0,-0.31090193576656944,1.4440492139423464,-0.6136806983621582,1.0,0.0,1.0
67574,1,28.0,1,124.0,0,1.0,0.0,0.3337772731154961,0.4809473482559979,1.2985664279425726,1.0,1.0,0.0
303984,1,29.0,0,26.0,1,0.0,1.0,1.0429244028857683,1.919558248243394,1.071487081693886,1.0,0.0,1.0
286681,1,28.0,0,122.0,0,1.0,0.0,1.7520715326560403,0.883605028981784,-1.7132227959873785,2.0,0.0,1.0
6768,1,28.0,1,24.0,0,1.0,0.0,0.14037351045087643,0.48844162625536686,0.22292741939616154,1.0,1.0,0.0
74581,1,35.0,0,124.0,1,0.0,1.0,1.816539453544247,0.4016474298905819,-1.6893197069085693,2.0,0.0,1.0
80806,1,15.0,1,152.0,0,1.0,0.0,-0.7621773819840153,-0.333024194760737,-1.199306380792982,0.0,1.0,0.0
203042,1,4.0,1,26.0,0,0.0,1.0,0.7205847984447354,-1.6228533431482572,1.0475839926150767,1.0,1.0,0.0
321595,1,48.0,0,26.0,1,0.0,1.0,0.011437668674463318,-1.6228533431482572,-1.0678393908595318,1.0,0.0,1.0
246383,1,34.0,0,159.0,0,0.0,1.0,-1.2134528282014612,-1.6228533431482572,1.537597318730664,0.0,0.0,1.0
175215,1,28.0,0,124.0,0,0.0,1.0,0.3337772731154961,0.7795565646649635,0.9758747253786493,1.0,0.0,1.0
352185,1,14.0,1,160.0,0,1.0,0.0,-0.8911132237604285,-1.6228533431482572,1.2507602497849544,0.0,1.0,0.0
194558,1,41.0,1,152.0,0,1.0,0.0,-0.8911132237604285,0.15485911251601267,-0.6256322429015628,0.0,1.0,0.0
370070,1,9.0,0,152.0,0,1.0,0.0,-0.8911132237604285,-0.24530047554331713,0.22292741939616154,0.0,0.0,1.0
249206,1,44.0,1,152.0,0,1.0,0.0,-0.5687736193193956,0.647564319590806,-1.5339496278963098,0.0,1.0,0.0
297688,1,47.0,0,152.0,0,0.0,1.0,-0.31090193576656944,-0.1733786448206908,-0.2073281840224029,1.0,1.0,0.0
14682,1,33.0,0,152.0,0,0.0,1.0,-1.0845169864250481,-0.03110355318925951,0.8683108245240082,0.0,0.0,1.0
66986,1,28.0,0,26.0,1,0.0,1.0,1.236328165550388,0.6820728554948771,1.4419849624154275,1.0,0.0,1.0
340612,1,0.0,1,26.0,0,0.0,1.0,0.8495206402211485,-1.6228533431482572,1.2985664279425726,1.0,1.0,0.0
85314,1,36.0,1,160.0,0,0.0,1.0,-1.2134528282014612,-0.16053961041867107,0.2707335975537798,0.0,1.0,0.0
154913,1,28.0,0,152.0,0,1.0,0.0,-1.0845169864250481,0.08590013588616009,1.0595355371544812,0.0,0.0,1.0
100277,1,28.0,0,124.0,1,0.0,1.0,0.3982451940037027,0.33727797234561424,0.07950888492330672,1.0,0.0,1.0
363076,1,41.0,0,154.0,1,1.0,0.0,1.4297319282150076,-0.3439460882791972,-1.0200332127019136,1.0,0.0,1.0
187029,1,28.0,0,26.0,0,0.0,1.0,0.3982451940037027,0.23532093444722227,-1.1634517471747683,1.0,0.0,1.0
357396,1,8.0,1,160.0,0,1.0,0.0,-1.2134528282014612,0.7505670706984121,1.2268571607061451,0.0,1.0,0.0
57875,1,35.0,1,152.0,0,1.0,0.0,-0.8911132237604285,0.7605013461859478,0.9041654581422219,0.0,1.0,0.0
82961,1,48.0,1,124.0,0,1.0,0.0,0.9784564819975616,-1.6228533431482572,1.3822272397184046,1.0,1.0,0.0
309040,1,28.0,0,124.0,1,1.0,0.0,-0.2464340148783629,0.47920449290730743,0.5814737555782986,1.0,0.0,1.0
374508,1,38.0,0,124.0,0,0.0,1.0,-0.05303025221374324,-0.10540728622176282,-0.30294054033763945,1.0,0.0,1.0
223709,1,11.0,0,152.0,1,0.0,1.0,-0.955581144648635,0.10222488098556075,-0.5180683420469216,0.0,1.0,0.0
191804,1,28.0,1,152.0,0,0.0,1.0,-0.5687736193193956,2.4869157594204285,0.736843834590558,0.0,1.0,0.0
10673,1,28.0,1,26.0,0,0.0,1.0,0.8495206402211485,0.2846437408151623,0.9400200917604357,1.0,1.0,0.0
335542,1,18.0,1,26.0,0,1.0,0.0,1.1718602446621813,0.25455043846110703,-0.9363724009260815,1.0,1.0,0.0
170239,1,7.0,0,156.0,1,0.0,1.0,-0.18196609399015634,-1.6228533431482572,0.5934253001177031,1.0,0.0,1.0
134927,1,28.0,1,152.0,0,0.0,1.0,-1.0845169864250481,1.7346993909256256,0.5456191219600849,0.0,1.0,0.0
322765,1,29.0,1,152.0,0,0.0,1.0,-0.955581144648635,-0.19284052954773429,0.21097587485675698,0.0,1.0,0.0
89797,1,50.0,1,152.0,0,0.0,1.0,-0.8911132237604285,0.2802866024434362,0.2707335975537798,0.0,1.0,0.0
90456,1,37.0,1,152.0,0,1.0,0.0,-0.8911132237604285,-0.054748290753160095,1.011729358996863,0.0,1.0,0.0
306932,1,41.0,0,124.0,1,0.0,1.0,0.3337772731154961,-0.3614327369443915,1.1192932598515042,1.0,0.0,1.0
275807,1,8.0,1,124.0,0,1.0,0.0,0.3982451940037027,0.2820294577921266,-0.19537663948299833,1.0,1.0,0.0
42225,1,46.0,0,124.0,0,0.0,1.0,0.785052719332942,-0.14711962423375452,-1.199306380792982,1.0,0.0,1.0
89474,1,28.0,1,152.0,0,0.0,1.0,-0.7621773819840153,0.4941930489060454,-1.5459011724357146,0.0,1.0,0.0
245717,1,3.0,0,156.0,0,1.0,0.0,-0.5687736193193956,-1.6228533431482572,0.03170270676568846,0.0,0.0,1.0
243107,1,7.0,0,124.0,0,0.0,1.0,0.07590558956266988,0.1647352928252586,1.095390170772695,1.0,0.0,1.0
5476,1,30.0,1,152.0,0,1.0,0.0,-0.955581144648635,0.9851554006321481,-0.32684362941644857,0.0,1.0,0.0
271697,1,41.0,1,152.0,0,0.0,1.0,-0.7621773819840153,-0.2515166596203131,-0.4702621638893034,0.0,1.0,0.0
113760,1,15.0,1,152.0,0,1.0,0.0,-0.8911132237604285,-1.6228533431482572,-1.1873548362535775,0.0,1.0,0.0
327959,1,3.0,0,124.0,0,0.0,1.0,0.20484143133908297,-1.6228533431482572,-0.6495353319803719,1.0,0.0,1.0
281191,1,28.0,0,52.0,0,0.0,1.0,1.6231356908796273,0.34506272623643164,0.6053768446571077,1.0,0.0,1.0
6667,1,2.0,1,152.0,0,1.0,0.0,-0.955581144648635,-0.6176905683801789,-1.366628004344646,0.0,1.0,0.0
379564,1,47.0,0,152.0,1,1.0,0.0,-0.8911132237604285,-1.6228533431482572,0.1631696966991387,0.0,0.0,1.0
212075,1,33.0,0,122.0,0,1.0,0.0,1.365264007326801,0.2611151936078411,-0.3387951739558531,1.0,0.0,1.0
187198,1,39.0,0,124.0,0,0.0,1.0,1.6231356908796273,-0.03604164334388248,-0.42245598573168514,2.0,0.0,1.0
210037,1,3.0,0,160.0,0,0.0,1.0,-1.2134528282014612,0.07410681469335464,0.7726984682087716,0.0,0.0,1.0
42298,1,47.0,0,26.0,1,0.0,1.0,0.14037351045087643,-0.44828502848746615,-0.4344075302710897,1.0,0.0,1.0
110990,1,33.0,1,124.0,0,0.0,1.0,0.14037351045087643,0.02734019617016061,-0.11171582770716636,1.0,1.0,0.0
87101,1,36.0,1,152.0,0,0.0,1.0,-0.375369856654776,0.22823332269588106,0.7009892009723443,0.0,1.0,0.0
41589,1,36.0,0,152.0,0,0.0,1.0,-1.0845169864250481,0.15195435360152856,-1.5459011724357146,0.0,1.0,0.0
201620,1,25.0,0,152.0,0,0.0,1.0,-1.0200490655368415,-1.6228533431482572,-0.3387951739558531,0.0,1.0,0.0
26394,1,46.0,1,11.0,0,1.0,0.0,0.20484143133908297,-1.6228533431482572,-1.5937073505933328,1.0,1.0,0.0
180219,1,22.0,0,25.0,1,0.0,1.0,1.494199849103214,3.2469749769843386,-1.1515002026353638,1.0,0.0,1.0
287361,1,28.0,0,124.0,0,0.0,1.0,2.3322828206498993,2.170819894346269,0.19902433031735242,1.0,0.0,1.0
226729,1,8.0,0,124.0,1,1.0,0.0,-0.4398377775429826,-1.6228533431482572,-1.4622403606598826,1.0,0.0,1.0
305942,1,50.0,0,152.0,0,0.0,1.0,-1.1489849073132548,0.20912000903857567,-0.9124693118472724,0.0,1.0,0.0
257399,1,28.0,0,124.0,0,0.0,1.0,-0.18196609399015634,0.20731905851159552,0.1631696966991387,1.0,0.0,1.0
